HOSTS ID,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Insect Author,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,Location,Damage,Lab Rearing
102264,Pyralidae,Crocidolomia,pavonana,,Fabricius,Cruciferae,Brassica,,,Australia,,
59249,Noctuidae,Diarsia,intermixta,,Guenée,Cruciferae,Brassica,,,Australia,,
132605,Tortricidae,Epiphyas,postvittana,,Walker,Cruciferae,Brassica,,,Australia,,
61822,Noctuidae,Helicoverpa,armigera,,Hübner,Cruciferae,Brassica,,,Australia,,
62573,Noctuidae,Heliothis,punctigera,,Wallengren,Cruciferae,Brassica,,,Australia,,
104939,Pyralidae,Hellula,hydralis,,Guenée,Cruciferae,Brassica,,,Australia,,
104977,Pyralidae,Hellula,undalis,,Fabricius,Cruciferae,Brassica,,,Australia,,
139439,Yponomeutidae,Leuroperna,sera,,Meyrick,Cruciferae,Brassica,,,Australia,,
66379,Noctuidae,Neumichtis,saliaris,,Guenée,Cruciferae,Brassica,,,Australia,,
139546,Yponomeutidae,Plutella,xylostella,,Linnaeus,Cruciferae,Brassica,,,Australia,,
71628,Noctuidae,Spodoptera,litura,,Fabricius,Cruciferae,Brassica,,,Australia,,
72685,Noctuidae,Syntheta,nigerrima,,Guenée,Cruciferae,Brassica,,,Australia,,
48775,Lymantriidae,Teia,anartoides,,Walker,Cruciferae,Brassica,,,Australia,,
53463,Noctuidae,Agrotis,infusa,,Boisduval,Cruciferae,Brassica,oleracea,,Australia,,
59531,Noctuidae,Dysgonia,frontina,,Donovan,Euphorbiaceae,Breynia,,,Australia,,
59568,Noctuidae,Dysgonia,solomonensis,,Hampson,Euphorbiaceae,Breynia,,,Australia,,
27825,Gracillariidae,Phyllocnistis,diaugella,,Meyrick,Euphorbiaceae,Breynia,,,Australia,,
96195,Pieridae,Eurema,hecabe,,Linnaeus,Euphorbiaceae,Breynia,cernua,,Australia,on leaves,
96196,Pieridae,Eurema,hecabe,,Linnaeus,Euphorbiaceae,Breynia,disticha,,Australia,on leaves,
96199,Pieridae,Eurema,hecabe,,Linnaeus,Euphorbiaceae,Breynia,oblongifolia,,Australia,on leaves,
8651,Elachistidae,Cosmiotes,synethes,,Meyrick,Gramineae,Bromus,,,Australia,,
130420,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Rhizophoraceae,Bruguiera,cylindrica,,Australia,on leaves,
46927,Lymantriidae,Lymantria,lunata,,Stoll,Anacardiaceae,Buchanania,,,Australia,,
85316,Nymphalidae,Junonia,orithya,,Linnaeus,Scrophulariaceae,Buchnera,linearis,,Australia,,
130334,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Proteaceae,Buckinghamia,,,Australia,,
16332,Geometridae,Ectropis,excursaria,,Guenée,Pittosporaceae,Bursaria,,,Australia,,
8915,Epermeniidae,Epermenia,exilis,,Meyrick,Pittosporaceae,Bursaria,,,Australia,,
132608,Tortricidae,Epiphyas,postvittana,,Walker,Pittosporaceae,Bursaria,,,Australia,,
132696,Tortricidae,Epiphyas,xylodes,,Meyrick,Pittosporaceae,Bursaria,,,Australia,,
55,Adelidae,Nemophora,sparsella,,Walker,Pittosporaceae,Bursaria,,,Australia,,
136859,Tortricidae,Proselena,annosana,,Meyrick,Pittosporaceae,Bursaria,,,Australia,,
136860,Tortricidae,Proselena,tenella,,Meyrick,Pittosporaceae,Bursaria,spinosa,,Australia,on leaves,
130335,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Leguminosae (C),Caesalpinia,,,Australia,,
3432,Arctiidae,Spilosoma,canescens,,Butler,Leguminosae (C),Caesalpinia,,,Australia,,
88150,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (C),Caesalpinia,ferrea,,Australia,,
88151,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (C),Caesalpinia,gilliesii,,Australia,,
106110,Pyralidae,Maruca,testulalis,,Geyer,Leguminosae (P),Cajanus,,,Australia,,
4668,Brachodidae,Miscera,poecilota,,Turner,Palmae,Calamus,australis,,Australia,in fruits,
82533,Nymphalidae,Elymnias,agondas,,Boisduval,Palmae,Calamus,caryotoides,,Australia,,
62574,Noctuidae,Heliothis,punctigera,,Wallengren,Compositae,Calendula,,,Australia,,
71657,Noctuidae,Spodoptera,litura,,Fabricius,Compositae,Calendula,,,Australia,,
29547,Hepialidae,Aenetus,splendens,,Scott,Cunoniaceae,Callicoma,,,Australia,,
90242,Oecophoridae,Cryptophasa,albacosta,,Lewin,Cunoniaceae,Callicoma,,,Australia,,
116414,Saturniidae,Opodiphthera,astrophela,,Walker,Cunoniaceae,Callicoma,,,Australia,,
29522,Hepialidae,Aenetus,ligniveren,,Lewin,Myrtaceae,Callistemon,,,Australia,,
128569,Tortricidae,Bathrotoma,constrictana,,Meyrick,Myrtaceae,Callistemon,,,Australia,,
97686,Psychidae,Clania,tenuis,,Rosenstock,Myrtaceae,Callistemon,,,Australia,,
15369,Geometridae,Cleora,repetita,,Butler,Myrtaceae,Callistemon,,,Australia,,
90259,Oecophoridae,Cryptophasa,enchidias,,Meyrick,Myrtaceae,Callistemon,,,Australia,on,
90275,Oecophoridae,Cryptophasa,nubila,,Lucas,Myrtaceae,Callistemon,,,Australia,on,
16677,Geometridae,Epidesmia,chilonaria,,Herrich-Schäffer,Myrtaceae,Callistemon,,,Australia,,
29481,Heliozelidae,Heliozela,,,,Myrtaceae,Callistemon,,,Australia,,
98036,Psychidae,Hyalarcta,huebneri,,Westwood,Myrtaceae,Callistemon,,,Australia,,
20621,Geometridae,Lophosigna,catasticta,,Turner,Myrtaceae,Callistemon,,,Australia,,
90823,Oecophoridae,Macrobathra,embroneta,,Turner,Myrtaceae,Callistemon,,,Australia,on,
68046,Noctuidae,Pataeta,carbo,,Guenée,Myrtaceae,Callistemon,,,Australia,,
50123,Nepticulidae,Pectinivalva,,,,Myrtaceae,Callistemon,,,Australia,,
34957,Lasiocampidae,Pinara,fervens,,Walker,Myrtaceae,Callistemon,,,Australia,,
46207,Lymantriidae,Euproctis,sp. E,,,Myrtaceae,Callistemon,viminalis,,Australia,on flowers/leaves,
98037,Psychidae,Hyalarcta,huebneri,,Westwood,Cupressaceae,Callitris,,,Australia,,
98050,Psychidae,Hyalarcta,huebneri,,Westwood,Cupressaceae,Callitris,,,Australia,on leaves,
65741,Noctuidae,Meyrickella,torquesauria,,Lucas,Cupressaceae,Callitris,,,Australia,,
138637,Tortricidae,Tracholena,sulfurosa,,Meyrick,Cupressaceae,Callitris,,,Australia,in bark/cones,
76382,Notodontidae,Epicoma,melanosticta,,Donovan,Myrtaceae,Calothamnus,,,Australia,,
13460,Geometridae,Amelora,milvaria,,Guenée,Myrtaceae,Calytrix,,,Australia,,
15887,Geometridae,Dichromodes,,,,Myrtaceae,Calytrix,,,Australia,,
35763,Limacodidae,Anaxidia,lozogramma,,Turner,Theaceae,Camellia,,,Australia,,
134397,Tortricidae,Isotenes,miserana,,Walker,Theaceae,Camellia,,,Australia,,
41617,Lycaenidae,Jamides,phaseli,,Mathew,Leguminosae (P),Canavalia,,,Australia,,
134,Alucitidae,Alucita,,,,Rubiaceae,Canthium,,,Australia,,
163,Alucitidae,Alucita,pygmaea,,Meyrick,Rubiaceae,Canthium,,,Australia,,
138908,Uraniidae,Balantiucha,decorata,,Warren,Rubiaceae,Canthium,,,Australia,,
119897,Sphingidae,Cephonodes,hylas,,Linnaeus,Rubiaceae,Canthium,,,Australia,,
119979,Sphingidae,Cephonodes,kingii,,Macleay,Rubiaceae,Canthium,,,Australia,,
8585,Dudgeonidae,Dudgeonea,actinias,,Turner,Rubiaceae,Canthium,,,Australia,,
48891,Lyonetiidae,Leucoptera,,,,Rubiaceae,Canthium,,,Australia,,
138958,Uraniidae,Lobogethes,interrupta,,Warren,Rubiaceae,Canthium,,,Australia,,
121458,Sphingidae,Macroglossum,hirundo,,Boisduval,Rubiaceae,Canthium,,,Australia,,
109456,Pyralidae,Styphlolepis,agenor,,Turner,Capparaceae,Capparis,,,Australia,,
103334,Pyralidae,Dolichobela,celidograpta,,Turner,Capparaceae,Capparis,mitchellii,,Australia,in fruits,
109457,Pyralidae,Styphlolepis,agenor,,Turner,Capparaceae,Capparis,mitchellii,,Australia,in stems,
109458,Pyralidae,Styphlolepis,agenor,,Turner,Capparaceae,Capparis,mitchellii,,Australia,in trunks,
132609,Tortricidae,Epiphyas,postvittana,,Walker,Solanaceae,Capsicum,,,Australia,,
15977,Geometridae,Dysphania,fenestrata,,Swainson,Rhizophoraceae,Carallia,,,Australia,,
84285,Nymphalidae,Heteronympha,cordace,,Geyer,Cyperaceae,Carex,appressa,,Australia,,
84281,Nymphalidae,Heteronympha,banksi,,Leach,Cyperaceae,Carex,longebrachiata,,Australia,,
101914,Pyralidae,Conogethes,punctiferalis,,Guenée,Caricaceae,Carica,,,Australia,,
120178,Sphingidae,Coenotes,eremophilae,,Lucas,Apocynaceae,Carissa,,,Australia,,
1354,Arctiidae,Digama,marmorea,,Butler,Apocynaceae,Carissa,,,Australia,,
121875,Sphingidae,Nephele,subvaria,,Walker,Apocynaceae,Carissa,,,Australia,,
60176,Noctuidae,Eudocima,fullonia,,Clerck,Menispermaceae,Carronia,,,Australia,,
190,Anthelidae,Anthela,varia,,Walker,Juglandaceae,Carya,,,Australia,,
90513,Oecophoridae,Echiomima,,,,Juglandaceae,Carya,,,Australia,,
90309,Oecophoridae,Cryptophasa,unipunctana,,Donovan,Leguminosae (C),Cassia,,,Australia,on bark,
130341,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Leguminosae (C),Cassia,,,Australia,,
16333,Geometridae,Ectropis,excursaria,,Guenée,Leguminosae (C),Cassia,,,Australia,,
90850,Oecophoridae,Maroga,melanostigma,,Wallengren,Leguminosae (C),Cassia,,,Australia,,
24547,Geometridae,Thalaina,angulosa,,Walker,Leguminosae (C),Cassia,,,Australia,,
96203,Pieridae,Eurema,hecabe,,Linnaeus,Leguminosae (C),Cassia,coronilloides,,Australia,on leaves,
88152,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (C),Cassia,fistula,,Australia,,
88153,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (C),Cassia,javanica,,Australia,,
96209,Pieridae,Eurema,hecabe,,Linnaeus,Leguminosae (C),Cassia,surattensis,,Australia,on leaves,
88154,Nymphalidae,Polyura,sempronius,,Fabricius,Leguminosae (C),Cassia,surattensis,,Australia,,
5137,Carposinidae,Coscinoptycha,improbana,,Meyrick,Celastraceae,Cassine,,,Australia,,
33218,Lacturidae,Thyridectis,psephonoma,,Meyrick,Celastraceae,Cassine,,,Australia,,
139841,Yponomeutidae,Yponomeuta,internellus,,Walker,Celastraceae,Cassine,,,Australia,,
139925,Yponomeutidae,Yponomeuta,paurodes,,Meyrick,Celastraceae,Cassine,,,Australia,,
139938,Yponomeutidae,Yponomeuta,pustulellus,,Walker,Celastraceae,Cassine,,,Australia,,
139842,Yponomeutidae,Yponomeuta,internellus,,Walker,Celastraceae,Cassine,australis,,Australia,,
139926,Yponomeutidae,Yponomeuta,paurodes,,Meyrick,Celastraceae,Cassine,australis,,Australia,,
139939,Yponomeutidae,Yponomeuta,pustulellus,,Walker,Celastraceae,Cassine,australis,,Australia,,
132592,Tortricidae,Epiphyas,euphara,,Turner,Compositae,Cassinia,,,Australia,,
13738,Geometridae,Anisodes,obrinaria,,Guenée,Lauraceae,Cassytha,,,Australia,,
17241,Geometridae,Eucyclodes,buprestaria,,Guenée,Lauraceae,Cassytha,,,Australia,,
61793,Noctuidae,Hecatesia,exultans,,Walker,Lauraceae,Cassytha,,,Australia,,
61794,Noctuidae,Hecatesia,fenestrata,,Boisduval,Lauraceae,Cassytha,,,Australia,,
61795,Noctuidae,Hecatesia,thyridion,,Feisthamel,Lauraceae,Cassytha,,,Australia,,
29518,Hepialidae,Aenetus,lewinii,,Walker,Casuarinaceae,Casuarina,,,Australia,,
29548,Hepialidae,Aenetus,splendens,,Scott,Casuarinaceae,Casuarina,,,Australia,,
5098,Carposinidae,Carposina,neurophorella,,Meyrick,Casuarinaceae,Casuarina,,,Australia,in,
90176,Oecophoridae,Catoryctis,subparallela,,Walker,Casuarinaceae,Casuarina,,,Australia,,
90178,Oecophoridae,Catoryctis,subparallela,,Walker,Casuarinaceae,Casuarina,,,Australia,on leaves,
58408,Noctuidae,Comocrus,behri,,Angas,Casuarinaceae,Casuarina,,,Australia,,
6352,Coleophoridae,Corythangela,galeata,,Meyrick,Casuarinaceae,Casuarina,,,Australia,,
90267,Oecophoridae,Cryptophasa,irrorata,,Lewin,Casuarinaceae,Casuarina,,,Australia,,
90269,Oecophoridae,Cryptophasa,irrorata,,Lewin,Casuarinaceae,Casuarina,,,Australia,on leaves,
90270,Oecophoridae,Cryptophasa,isoneura,,Lower,Casuarinaceae,Casuarina,,,Australia,on,
90271,Oecophoridae,Cryptophasa,leucadelpha,,Meyrick,Casuarinaceae,Casuarina,,,Australia,on,
90272,Oecophoridae,Cryptophasa,melanosica,,Lower,Casuarinaceae,Casuarina,,,Australia,on,
90310,Oecophoridae,Cryptophasa,unipunctana,,Donovan,Casuarinaceae,Casuarina,,,Australia,on bark,
76016,Notodontidae,Cynosarga,ornata,,Walker,Casuarinaceae,Casuarina,,,Australia,,
76377,Notodontidae,Epicoma,contristis,,Hübner,Casuarinaceae,Casuarina,,,Australia,,
90851,Oecophoridae,Maroga,melanostigma,,Wallengren,Casuarinaceae,Casuarina,,,Australia,,
123676,Tineidae,Mimoscopa,ochetaula,,Meyrick,Casuarinaceae,Casuarina,,,Australia,,
210,Anthelidae,Munychryia,periclyta,,Common & McFarl.,Casuarinaceae,Casuarina,,,Australia,,
211,Anthelidae,Munychryia,senicula,,Walker,Casuarinaceae,Casuarina,,,Australia,,
34831,Lasiocampidae,Pernattia,exposita,,Lewin,Casuarinaceae,Casuarina,,,Australia,,
35005,Lasiocampidae,Porela,galactodes,,Lower,Casuarinaceae,Casuarina,,,Australia,,
35009,Lasiocampidae,Porela,vitulina,,Donovan,Casuarinaceae,Casuarina,,,Australia,,
91665,Oecophoridae,Trichloma,asbolophoros,,Lower,Casuarinaceae,Casuarina,,,Australia,on,
34832,Lasiocampidae,Pernattia,exposita,,Lewin,Casuarinaceae,Casuarina,cunninghamiana,,Australia,on leaves,
119564,Sphingidae,Acosmeryx,anceus,,Stoll,Vitaceae,Cayratia,,,Australia,,
53138,Noctuidae,Agarista,agricola,,Donovan,Vitaceae,Cayratia,,,Australia,,
55716,Noctuidae,Argyrolepidia,subaspersa,,Walker,Vitaceae,Cayratia,,,Australia,,
120736,Sphingidae,Gnathothlibus,erotus,,Cramer,Vitaceae,Cayratia,,,Australia,,
120874,Sphingidae,Hippotion,celerio,,Linnaeus,Vitaceae,Cayratia,,,Australia,,
121011,Sphingidae,Hippotion,scrofa,,Linnaeus,Vitaceae,Cayratia,,,Australia,,
122883,Sphingidae,Theretra,clotho,,Drury,Vitaceae,Cayratia,,,Australia,,
122916,Sphingidae,Theretra,latreillii,,Macleay,Vitaceae,Cayratia,,,Australia,,
122970,Sphingidae,Theretra,oldenlandiae,,Fabricius,Vitaceae,Cayratia,,,Australia,,
109329,Pyralidae,Spoladea,recurvalis,,Fabricius,Amaranthaceae,Celosia,,,Australia,,
85699,Nymphalidae,Libythea,geoffroy,,Godart,Ulmaceae,Celtis,,,Australia,,
88155,Nymphalidae,Polyura,sempronius,,Fabricius,Ulmaceae,Celtis,,,Australia,,
87522,Nymphalidae,Phaedyma,shepherdi,,Moore,Ulmaceae,Celtis,paniculata,,Australia,,
88156,Nymphalidae,Polyura,sempronius,,Fabricius,Ulmaceae,Celtis,paniculata,,Australia,,
87523,Nymphalidae,Phaedyma,shepherdi,,Moore,Ulmaceae,Celtis,philippensis,,Australia,,
88157,Nymphalidae,Polyura,sempronius,,Fabricius,Ulmaceae,Celtis,philippensis,,Australia,,
87524,Nymphalidae,Phaedyma,shepherdi,,Moore,Ulmaceae,Celtis,sinensis,,Australia,,
88158,Nymphalidae,Polyura,sempronius,,Fabricius,Ulmaceae,Celtis,sinensis,,Australia,,
106065,Pyralidae,Mampava,rhodoneura,,Turner,Gramineae,Cenchrus,,,Australia,,
25068,Geometridae,Xanthorhoe,vicissata,,Guenée,Gentianaceae,Centaurium,,,Australia,,
85438,Nymphalidae,Junonia,villida,,Fabricius,Gentianaceae,Centaurium,australe,,Australia,,
85439,Nymphalidae,Junonia,villida,,Fabricius,Gentianaceae,Centaurium,spicatum,,Australia,,
90243,Oecophoridae,Cryptophasa,albacosta,,Lewin,Cunoniaceae,Ceratopetalum,,,Australia,,
90258,Oecophoridae,Cryptophasa,delocentra,,Meyrick,Cunoniaceae,Ceratopetalum,gummiferum,,Australia,on,
117462,Saturniidae,Syntherata,janetta,,White,Rhizophoraceae,Ceriops,,,Australia,,
41013,Lycaenidae,Hypochrysops,apelles,,Fabricius,Rhizophoraceae,Ceriops,tagal,,Australia,on leaves,
41016,Lycaenidae,Hypochrysops,apollo,,Miskin,Rhizophoraceae,Ceriops,tagal,,Australia,on leaves,
136786,Tortricidae,Procalyptis,parooptera,,Turner,Rhizophoraceae,Ceriops,tagal,,Australia,on leaves,
56121,Noctuidae,Autoba,dubia,,Butler,Insecta,Ceroplastes (Z),rubens,,Australia,,
132685,Tortricidae,Epiphyas,postvittana,,Walker,Cupressaceae,Chamaecyparis,lawsoniana,,Australia,on leaves,
101348,Pyralidae,Catamola,thyrisalis,,Walker,Myrtaceae,Chamelaucium,,,Australia,,
71675,Noctuidae,Spodoptera,litura,,Fabricius,Chenopodiaceae,Chenopodium,,,Australia,,
109336,Pyralidae,Spoladea,recurvalis,,Fabricius,Chenopodiaceae,Chenopodium,,,Australia,,
117729,Scythrididae,Eretmocera,dioctis,,Meyrick,Gramineae,Chloris,,,Australia,,
123800,Tineidae,Opogona,cleonyma,,Meyrick,Gramineae,Chloris,gayana,,Australia,,
53069,Noctuidae,Aedia,leucomelas,,Linnaeus,Compositae,Chondrilla,,,Australia,,
101026,Pyralidae,Bradyrrhoa,gilveolella,,Treitschke,Compositae,Chondrilla,juncea,,Australia,,
44744,Lymantriidae,Acyphas,leucomelas,,Walker,Santalaceae,Choretrum,,,Australia,,
4707,Bucculatricidae,Bucculatrix,,,,Santalaceae,Choretrum,,,Australia,,
196,Anthelidae,Chelepteryx,chalepteryx,,Felder,Santalaceae,Choretrum,,,Australia,,
13461,Geometridae,Amelora,milvaria,,Guenée,Compositae,Chrysanthemoides,,,Australia,,
3460,Arctiidae,Spilosoma,glatignyi,,Le Guillou,Compositae,Chrysanthemoides,,,Australia,,
134928,Tortricidae,Merophyas,divulsana,,Walker,Compositae,Chrysanthemum,,,Australia,,
3461,Arctiidae,Spilosoma,glatignyi,,Le Guillou,Compositae,Chrysanthemum,,,Australia,,
134399,Tortricidae,Isotenes,miserana,,Walker,Lauraceae,Cinnamomum,,,Australia,,
25584,Gracillariidae,Acrocercops,ordinatella,,Meyrick,Lauraceae,Cinnamomum,camphora,,Australia,in leaves,
92336,Papilionidae,Graphium,macleayanus,,Leach,Lauraceae,Cinnamomum,camphora,,Australia,,
88159,Nymphalidae,Polyura,sempronius,,Fabricius,Lauraceae,Cinnamomum,camphora,,Australia,,
92337,Papilionidae,Graphium,macleayanus,,Leach,Lauraceae,Cinnamomum,oliveri,,Australia,,
5409,Choreutidae,Tebenna,micalis,,Mann,Compositae,Cirsium,,,Australia,,
119565,Sphingidae,Acosmeryx,anceus,,Stoll,Vitaceae,Cissus,,,Australia,,
53139,Noctuidae,Agarista,agricola,,Donovan,Vitaceae,Cissus,,,Australia,,
29379,Heliozelidae,Antispila,,,,Vitaceae,Cissus,,,Australia,,
55717,Noctuidae,Argyrolepidia,subaspersa,,Walker,Vitaceae,Cissus,,,Australia,,
58786,Noctuidae,Cruria,donowani,,Boisduval,Vitaceae,Cissus,,,Australia,,
120737,Sphingidae,Gnathothlibus,erotus,,Cramer,Vitaceae,Cissus,,,Australia,,
121012,Sphingidae,Hippotion,scrofa,,Linnaeus,Vitaceae,Cissus,,,Australia,,
140293,Zygaenidae,Onceropyga,anelia,,Turner,Vitaceae,Cissus,,,Australia,,
68377,Noctuidae,Phalaenoides,glycine,,Lewin,Vitaceae,Cissus,,,Australia,,
122884,Sphingidae,Theretra,clotho,,Drury,Vitaceae,Cissus,,,Australia,,
122917,Sphingidae,Theretra,latreillii,,Macleay,Vitaceae,Cissus,,,Australia,,
122972,Sphingidae,Theretra,oldenlandiae,,Fabricius,Vitaceae,Cissus,,,Australia,,
58787,Noctuidae,Cruria,donowani,,Boisduval,Vitaceae,Cissus,antarctica,,Australia,,
54575,Noctuidae,Anadevidia,peponis,,Fabricius,Cucurbitaceae,Citrullus,,,Australia,,
72868,Noctuidae,Tiracola,plagiata,,Walker,Cucurbitaceae,Citrullus,,,Australia,,
51267,Noctuidae,Achaea,argilla,,Swinhoe,Rutaceae,Citrus,,,Australia,,
119980,Sphingidae,Cephonodes,kingii,,Macleay,Rutaceae,Citrus,,,Australia,,
58270,Noctuidae,Chrysodeixis,eriosoma,,Doubleday,Rutaceae,Citrus,,,Australia,,
101918,Pyralidae,Conogethes,punctiferalis,,Guenée,Rutaceae,Citrus,,,Australia,,
130506,Tortricidae,Cryptoptila,immersana,,Walker,Rutaceae,Citrus,,,Australia,,
16334,Geometridae,Ectropis,excursaria,,Guenée,Rutaceae,Citrus,,,Australia,,
132593,Tortricidae,Epiphyas,liadelpha,,Meyrick,Rutaceae,Citrus,,,Australia,,
132613,Tortricidae,Epiphyas,postvittana,,Walker,Rutaceae,Citrus,,,Australia,,
60296,Noctuidae,Eudocima,salaminia,,Cramer,Rutaceae,Citrus,,,Australia,adult fruit feeding,
98038,Psychidae,Hyalarcta,huebneri,,Westwood,Rutaceae,Citrus,,,Australia,,
19655,Geometridae,Hyposidra,janiaria,,Guenée,Rutaceae,Citrus,,,Australia,,
134400,Tortricidae,Isotenes,miserana,,Walker,Rutaceae,Citrus,,,Australia,,
90852,Oecophoridae,Maroga,melanostigma,,Wallengren,Rutaceae,Citrus,,,Australia,,
98394,Psychidae,Oiketicus,elongatus,,Saunders,Rutaceae,Citrus,,,Australia,,
92566,Papilionidae,Papilio,anactus,,Macleay,Rutaceae,Citrus,,,Australia,,
22595,Geometridae,Pholodes,sinistraria,,Guenée,Rutaceae,Citrus,,,Australia,,
27765,Gracillariidae,Phyllocnistis,citrella,,Stainton,Rutaceae,Citrus,,,Australia,,
139694,Yponomeutidae,Prays,nephelomima,,Meyrick,Rutaceae,Citrus,,,Australia,,
139705,Yponomeutidae,Prays,parilis,,Turner,Rutaceae,Citrus,,,Australia,,
91237,Oecophoridae,Psorosticha,zizyphi,,Stainton,Rutaceae,Citrus,,,Australia,,
117463,Saturniidae,Syntherata,janetta,,White,Rutaceae,Citrus,,,Australia,,
109151,Pyralidae,Scirpophaga,imparellus,,Meyrick,Cyperaceae,Cladium,,,Australia,,
122974,Sphingidae,Theretra,oldenlandiae,,Fabricius,Onagraceae,Clarkia,,,Australia,,
90517,Oecophoridae,Echiomima,mythica,,Meyrick,Euphorbiaceae,Cleistanthus,,,Australia,,
120876,Sphingidae,Hippotion,celerio,,Linnaeus,Vitaceae,Clematicissus,,,Australia,,
14999,Geometridae,Chloroclystis,destructata,,Walker,Ranunculaceae,Clematis,,,Australia,,
130507,Tortricidae,Cryptoptila,immersana,,Walker,Ranunculaceae,Clematis,,,Australia,,
22612,Geometridae,Phrissogonus,laticostata,,Walker,Ranunculaceae,Clematis,,,Australia,,
120179,Sphingidae,Coenotes,eremophilae,,Lucas,Verbenaceae,Clerodendrum,,,Australia,,
134661,Tortricidae,Lobesia,physophora,,Lower,Verbenaceae,Clerodendrum,tomentosum,,Australia,,
72262,Noctuidae,Spodoptera,picta,,Guérin-Méneville,Amaryllidaceae,Clivia,,,Australia,,
122975,Sphingidae,Theretra,oldenlandiae,,Fabricius,Bignoniaceae,Clytostoma,,,Australia,,
57232,Noctuidae,Catoblemma,porphyris,,Turner,Insecta,Coccus (Z),,,Australia,on scale insects,
51385,Noctuidae,Achaea,janata,,Linnaeus,Euphorbiaceae,Codiaeum,,,Australia,,
121459,Sphingidae,Macroglossum,hirundo,,Boisduval,Rubiaceae,Coelospermum,,,Australia,,
122976,Sphingidae,Theretra,oldenlandiae,,Fabricius,Rubiaceae,Coelospermum,,,Australia,,
120877,Sphingidae,Hippotion,celerio,,Linnaeus,Araceae,Colocasia,,,Australia,,
123056,Sphingidae,Theretra,tryoni,,Miskin,Araceae,Colocasia,,,Australia,,
63183,Noctuidae,Hypena,masurialis,,Guenée,Commelinaceae,Commelina,,,Australia,,
53070,Noctuidae,Aedia,leucomelas,,Linnaeus,Convolvulaceae,Convolvulus,,,Australia,,
120070,Sphingidae,Cizara,ardenia,,Lewin,Rubiaceae,Coprosma,,,Australia,,
121014,Sphingidae,Hippotion,scrofa,,Linnaeus,Rubiaceae,Coprosma,,,Australia,,
121460,Sphingidae,Macroglossum,hirundo,,Boisduval,Rubiaceae,Coprosma,,,Australia,,
3433,Arctiidae,Spilosoma,canescens,,Butler,Rubiaceae,Coprosma,,,Australia,,
121466,Sphingidae,Macroglossum,hirundo,errans,Walker,Rubiaceae,Coprosma,repens,,Australia,on leaves,
3472,Arctiidae,Spilosoma,glatignyi,,Le Guillou,Rubiaceae,Coprosma,repens,,Australia,on leaves,
55050,Noctuidae,Anomis,involuta,,Walker,Tiliaceae,Corchorus,,,Australia,,
132615,Tortricidae,Epiphyas,postvittana,,Walker,Rutaceae,Correa,,,Australia,,
50494,Nepticulidae,Stigmella,leucargyra,,Meyrick,Rutaceae,Correa,,,Australia,,
50495,Nepticulidae,Stigmella,leucargyra,,Meyrick,Rutaceae,Correa,speciosa,,Australia,in leaves,
90692,Oecophoridae,Idioglossa,metallochrysa,,Turner,Costaceae,Costus,speciosus,,Australia,on,
98395,Psychidae,Oiketicus,elongatus,,Saunders,Rosaceae,Cotoneaster,,,Australia,,
48776,Lymantriidae,Teia,anartoides,,Walker,Rosaceae,Cotoneaster,,,Australia,,
56846,Noctuidae,Brithys,crini,,Fabricius,Amaryllidaceae,Crinum,,,Australia,,
72264,Noctuidae,Spodoptera,picta,,Guérin-Méneville,Amaryllidaceae,Crinum,,,Australia,,
886,Arctiidae,Argina,astrea,,Drury,Leguminosae (P),Crotalaria,,,Australia,,
4167,Arctiidae,Utetheisa,lotrix,,Cramer,Leguminosae (P),Crotalaria,,,Australia,,
51391,Noctuidae,Achaea,janata,,Linnaeus,Euphorbiaceae,Croton,,,Australia,,
91721,Oecophoridae,Xylorycta,tuberculata,,Meyrick,Rutaceae,Crowea,saligna,,Australia,on,
91106,Oecophoridae,Plectophila,discalis,,Walker,Lauraceae,Cryptocarya,,,Australia,,
3310,Arctiidae,Rhodogastria,rubripes,,Walker,Asclepiadaceae,Cryptostegia,,,Australia,,
104221,Pyralidae,Euclasta,whalleyi,,Popescu-Gorj & C,Asclepiadaceae,Cryptostegia,grandiflora,,Australia,,
102730,Pyralidae,Diaphania,indica,,Saunders,Cucurbitaceae,Cucumis,,,Australia,,
54576,Noctuidae,Anadevidia,peponis,,Fabricius,Cucurbitaceae,Cucurbita,,,Australia,,
72885,Noctuidae,Tiracola,plagiata,,Walker,Cucurbitaceae,Cucurbita,,,Australia,,
91691,Oecophoridae,Xylorycta,homoleuca,,Goudie,Sapindaceae,Cupania,,,Australia,on bark,
130354,Tortricidae,Cryptophlebia,ombrodelta,,Lower,Sapindaceae,Cupaniopsis,,,Australia,,
62859,Noctuidae,Homodes,bracteigutta,,Walker,Sapindaceae,Cupaniopsis,,,Australia,,
91086,Oecophoridae,Peritorneuta,circulatella,,Walker,Sapindaceae,Cupaniopsis,,,Australia,,
